July 9, 2018
3:16 PM
Hot Liquid Setpoint (°C):
0
Cold Liquid Setpoint (°C):
0
Hot Liquid Flowrate (LPM): 
0.0
Cold Liquid Flowrate (LPM):
0.0
Mean Pressure Setpoint (kPa):
0
Load Torque Setpoint (Nm):
0.0
Teknic Motor Setpoint (RPM):
0
Units are (°C).


TC_time        	TC_0	TC_1	TC_2	TC_3	TC_4	TC_5	TC_6	TC_7	TC_8	TC_9	TC_10	TC_11	TC_12	TC_13	TC_14	TC_15
8196.663656	150.016	146.416	139.435	134.908	127.362	119.742	111.663	105.319	96.815	88.085	77.661	71.036	61.795	52.427	43.104	33.678
8196.664655	99.759	93.117	83.416	76.625	67.164	58.056	48.919	42.037	33.382	24.961	15.239	9.972	2.438	-4.746	-11.493	-17.909
8196.665670	41.183	34.489	25.054	19.089	10.780	3.274	-3.811	-8.153	-13.972	-19.141	-25.292	-26.397	-29.561	-32.082	-33.814	-34.975
8196.666654	-8.896	-12.825	-19.253	-21.635	-26.130	-29.448	-32.048	-31.490	-32.221	-32.114	-32.873	-28.468	-26.123	-23.160	-19.490	-15.378
8196.667648	-34.566	-33.115	-34.038	-30.711	-29.447	-26.964	-23.781	-17.558	-12.736	-7.273	-2.889	6.136	12.912	19.949	27.300	34.689
8196.668649	-20.670	-13.697	-9.224	-0.909	5.127	12.043	19.296	29.068	37.128	45.400	52.266	63.172	71.487	79.618	87.613	95.209
8196.669648	26.656	36.775	44.131	54.750	62.808	71.261	79.600	89.916	98.155	106.163	112.379	122.089	128.872	135.070	140.744	145.647
8196.670639	87.024	97.227	104.343	114.188	121.137	128.060	134.471	142.435	147.997	152.976	155.852	161.871	164.709	166.707	167.952	168.231
8196.671634	141.785	149.074	152.962	159.198	162.254	164.986	166.943	170.209	170.884	170.812	168.509	169.249	166.761	163.416	159.341	154.362
8196.672627	167.758	170.195	169.091	170.211	168.075	165.573	162.290	160.354	155.896	150.799	143.609	139.659	132.680	125.085	117.031	108.364
8196.673636	157.154	154.526	148.463	144.784	138.023	131.111	123.662	117.855	109.809	101.447	91.309	84.848	75.691	66.309	56.874	47.236
8196.674624	114.702	108.570	99.289	92.785	83.518	74.486	65.308	58.240	49.300	40.473	30.245	24.296	15.997	7.916	0.233	-7.214
8196.675627	54.311	47.374	37.627	31.217	22.394	14.273	6.461	1.321	-5.314	-11.454	-18.654	-20.899	-25.238	-28.977	-31.963	-34.403
8196.676621	-2.460	-6.964	-14.031	-17.127	-22.364	-26.462	-29.873	-30.155	-31.735	-32.484	-34.098	-30.525	-28.997	-26.823	-23.907	-20.510
8196.677621	-34.090	-33.006	-34.297	-31.333	-30.427	-28.290	-25.441	-19.532	-15.009	-9.819	-5.673	3.143	9.721	16.586	23.794	31.066
8196.678615	-20.670	-13.697	-9.224	-0.909	5.127	12.043	19.296	29.068	37.128	45.400	52.266	63.172	71.487	79.618	87.613	95.209
8196.679615	27.247	37.382	44.752	55.379	63.440	71.893	80.226	90.531	98.757	106.747	112.941	122.623	129.376	135.541	141.178	146.042
8196.680612	87.024	97.227	104.343	114.188	121.137	128.060	134.471	142.435	147.997	152.976	155.852	161.871	164.709	166.707	167.952	168.231
8196.681614	141.361	148.690	152.622	158.904	162.008	164.790	166.797	170.116	170.844	170.825	168.575	169.369	166.932	163.637	159.612	154.679
8196.682614	166.393	169.518	169.105	170.916	169.467	167.641	165.019	163.723	159.882	155.373	148.740	145.307	138.807	131.649	123.986	115.663
8196.683616	161.775	160.001	154.757	151.846	145.807	139.561	132.721	127.451	119.882	111.926	102.130	95.916	86.942	77.666	68.256	58.565
8196.684598	125.364	119.756	110.933	104.791	95.816	86.988	77.928	70.871	61.866	52.881	42.418	36.101	27.366	18.758	10.457	2.304
8196.685597	66.962	59.932	50.024	43.332	34.156	25.587	17.233	11.439	4.068	-2.808	-10.860	-14.101	-19.482	-24.316	-28.443	-32.063
8196.686592	7.055	1.846	-5.913	-9.886	-16.059	-21.157	-25.617	-27.003	-29.709	-31.606	-34.382	-31.965	-31.579	-30.520	-28.683	-26.320
8196.687591	-30.823	-31.128	-33.818	-32.259	-32.750	-31.983	-30.466	-25.822	-22.520	-18.477	-15.401	-7.425	-1.696	4.388	10.933	17.646
8196.688599	-28.236	-22.601	-19.407	-12.174	-7.136	-1.151	5.262	14.355	21.829	29.637	36.142	46.857	55.070	63.217	71.346	79.189
8196.689595	9.708	19.170	25.965	36.210	43.995	52.321	60.669	71.152	79.669	88.085	94.824	105.205	112.761	119.844	126.510	132.505
8196.690581	68.227	78.728	86.242	96.637	104.238	111.933	119.228	128.191	134.844	141.009	145.151	152.521	156.774	160.243	163.007	164.841
8196.691594	127.394	135.849	140.988	148.567	153.036	157.249	160.742	165.592	167.882	169.447	168.792	171.179	170.321	168.582	166.077	162.617
8196.692578	163.060	167.222	167.864	170.737	170.352	169.584	168.006	167.730	164.881	161.328	155.611	153.039	147.349	140.940	133.962	126.256
8196.693576	163.845	162.565	157.796	155.339	149.729	143.884	137.415	132.480	125.213	117.523	107.957	101.923	93.094	83.920	74.570	64.894
8196.694569	128.892	123.493	114.857	108.870	100.025	91.298	82.308	75.287	66.290	57.281	46.767	40.354	31.498	22.737	14.250	5.882
8196.695577	71.387	64.357	54.424	47.665	38.398	29.703	21.192	15.200	7.605	0.457	-7.825	-11.387	-17.110	-22.309	-26.820	-30.839
8196.696562	10.784	5.338	-2.669	-6.921	-13.408	-18.855	-23.684	-25.463	-28.572	-30.886	-34.085	-32.097	-32.137	-31.500	-30.073	-28.108
8196.697565	-28.938	-29.771	-32.997	-31.989	-33.029	-32.811	-31.833	-27.708	-24.910	-21.349	-18.733	-11.165	-5.787	-0.043	6.195	12.641
8196.698569	-30.232	-25.091	-22.377	-15.586	-10.959	-5.311	0.765	9.570	16.789	24.383	30.710	41.306	49.431	57.531	65.656	73.533
8196.699567	4.460	13.637	20.177	30.230	37.856	46.073	54.358	64.832	73.379	81.868	88.720	99.268	107.024	114.348	121.293	127.603
8196.700556	61.264	71.802	79.392	89.921	97.694	105.608	113.166	122.439	129.437	135.985	140.545	148.369	153.102	157.079	160.374	162.758
8196.701558	120.668	129.545	135.144	143.229	148.239	153.027	157.127	162.609	165.554	167.790	167.817	170.893	170.728	169.678	167.854	165.063
8196.702550	160.606	165.324	166.534	169.987	170.186	170.003	169.007	169.306	167.021	164.017	158.829	156.761	151.550	145.591	139.030	131.705
8196.703562	166.645	166.281	162.403	160.800	156.007	150.936	145.189	140.917	134.258	127.112	118.030	112.395	103.902	94.991	85.827	76.261
8196.704543	136.511	131.637	123.476	117.895	109.402	100.961	92.191	85.308	76.389	67.387	56.817	50.246	41.175	32.128	23.279	14.476
8196.705563	84.549	77.611	67.701	60.840	51.398	42.426	33.541	27.053	18.886	11.070	2.049	-2.336	-8.963	-15.186	-20.791	-25.958
8196.706539	24.892	18.733	9.918	4.742	-2.675	-9.218	-15.274	-18.378	-22.863	-26.609	-31.279	-30.810	-32.375	-33.263	-33.344	-32.855
8196.707540	-22.002	-24.236	-28.896	-29.384	-31.936	-33.245	-33.792	-31.159	-29.822	-27.673	-26.422	-20.113	-15.918	-11.200	-5.897	-0.335
8196.708541	-34.267	-30.746	-29.617	-24.311	-21.114	-16.780	-11.841	-4.029	2.210	8.967	14.563	24.616	32.292	40.073	48.010	55.826
8196.709540	-8.454	-0.196	5.489	14.856	21.886	29.637	37.583	47.871	56.331	64.858	71.855	82.701	90.849	98.676	106.235	113.263
8196.710536	45.528	56.007	63.622	74.316	82.340	90.617	98.642	108.493	116.156	123.462	128.864	137.623	143.361	148.411	152.842	156.416
8196.711542	108.513	118.003	124.286	133.140	138.981	144.669	149.728	156.225	160.227	163.560	164.715	168.942	169.942	170.062	169.406	167.772
8196.712522	153.457	159.385	161.844	166.582	168.090	169.231	169.566	171.191	170.218	168.502	164.572	163.716	159.670	154.818	149.298	142.944
8196.713524	168.370	169.107	166.309	165.757	161.980	157.881	153.057	149.650	143.795	137.386	128.975	123.921	115.938	107.454	98.633	89.322
8196.714518	146.651	142.680	135.352	130.510	122.677	114.803	106.505	99.981	91.331	82.493	71.995	65.349	56.119	46.801	37.572	28.279
8196.715559	102.125	95.549	85.898	79.138	69.693	60.582	51.425	44.499	35.785	27.287	17.473	12.086	4.420	-2.911	-9.809	-16.409
8196.716513	44.905	38.127	28.587	22.480	14.008	6.313	-0.997	-5.561	-11.642	-17.105	-23.565	-25.005	-28.512	-31.387	-33.481	-35.010
8196.717512	-8.896	-12.825	-19.253	-21.635	-26.130	-29.448	-32.048	-31.490	-32.221	-32.114	-32.873	-28.468	-26.123	-23.160	-19.490	-15.378
8196.718513	-34.630	-33.118	-33.979	-30.592	-29.269	-26.729	-23.490	-17.216	-12.345	-6.839	-2.418	6.644	13.452	20.516	27.890	35.297
8196.719508	-21.674	-14.848	-10.513	-2.297	3.619	10.437	17.606	27.312	35.316	43.546	50.382	61.277	69.592	77.736	85.758	93.392
8196.720501	24.307	34.355	41.655	52.241	60.280	68.734	77.090	87.445	95.738	103.816	110.118	119.931	126.831	133.161	138.980	144.041
8196.721506	86.406	96.624	103.757	113.625	120.600	127.553	133.997	141.998	147.599	152.621	155.542	161.608	164.495	166.544	167.841	168.173
8196.722499	142.206	149.454	153.299	159.489	162.496	165.179	167.084	170.298	170.920	170.794	168.438	169.127	166.586	163.191	159.068	154.041
8196.723498	167.309	170.011	169.173	170.558	168.686	166.443	163.412	161.719	157.495	152.621	145.642	141.886	135.087	127.655	119.746	111.206
8196.724490	159.086	156.784	151.033	147.645	141.156	134.495	127.273	121.665	113.793	105.579	95.563	89.185	80.088	70.734	61.297	51.625
8196.725491	117.444	111.432	102.255	95.830	86.624	77.631	68.471	61.393	52.425	43.546	33.246	27.193	18.772	10.547	2.697	-4.923
8196.726485	58.732	51.748	41.929	35.405	26.443	18.150	10.133	4.750	-2.148	-8.560	-16.082	-18.687	-23.400	-27.530	-30.923	-33.781
8196.727485	1.925	-2.900	-10.324	-13.851	-19.544	-24.125	-28.040	-28.852	-30.970	-32.266	-34.431	-31.403	-30.412	-28.761	-26.349	-23.433
8196.728486	-31.893	-31.840	-34.168	-32.242	-32.365	-31.237	-29.365	-24.382	-20.751	-16.397	-13.025	-4.799	1.140	7.455	14.189	21.066
8196.729480	-28.236	-22.601	-19.407	-12.174	-7.136	-1.151	5.262	14.355	21.829	29.637	36.142	46.857	55.070	63.217	71.346	79.189
8196.730473	11.869	21.436	28.324	38.636	46.474	54.835	63.199	73.676	82.173	90.550	97.235	107.542	115.009	121.988	128.535	134.397
8196.731483	72.650	83.106	90.553	100.843	108.315	115.852	122.962	131.713	138.130	144.036	147.899	154.968	158.902	162.039	164.457	165.934
8196.732473	127.394	135.849	140.988	148.567	153.036	157.249	160.742	165.592	167.882	169.447	168.792	171.179	170.321	168.582	166.077	162.617
8196.733477	162.434	166.749	167.546	170.578	170.353	169.744	168.324	168.205	165.508	162.104	156.529	154.093	148.531	142.242	135.376	127.771
8196.734468	165.699	164.975	160.746	158.805	153.688	148.309	142.273	137.735	130.829	123.462	114.181	108.380	99.745	90.720	81.472	71.851
8196.735465	134.200	129.155	120.838	115.122	106.512	97.973	89.126	82.190	73.239	64.226	53.664	47.133	38.120	29.153	20.408	11.732
8196.736464	78.311	71.311	61.372	54.541	45.164	36.306	27.580	21.309	13.397	5.881	-2.785	-6.801	-13.028	-18.779	-23.875	-28.505
8196.738454	-25.913	-27.432	-31.358	-31.076	-32.847	-33.363	-33.114	-29.697	-27.590	-24.695	-22.719	-15.737	-10.900	-5.600	0.179	6.228
8196.739451	-32.521	-28.119	-26.124	-20.004	-16.018	-10.946	-5.340	2.992	9.796	17.033	23.054	33.431	41.380	49.365	57.435	65.317
8196.740454	-0.057	8.834	15.117	24.968	32.422	40.512	48.711	59.150	67.694	76.223	83.149	93.821	101.733	109.248	116.421	122.993
8196.741448	56.204	66.746	74.367	84.969	92.844	100.895	108.622	118.099	125.329	132.137	136.983	145.121	150.191	154.523	158.193	160.967
8196.742444	115.805	124.948	130.842	139.255	144.619	149.787	154.289	160.197	163.582	166.273	166.767	170.317	170.631	170.059	168.712	166.391
8196.743444	159.086	164.101	165.618	169.383	169.900	170.036	169.360	169.975	168.002	165.302	160.410	158.625	153.684	147.980	141.657	134.553
8196.744440	166.521	166.105	162.177	160.525	155.686	150.570	144.781	140.471	133.775	126.597	117.486	111.826	103.312	94.384	85.207	75.632
8196.745437	136.511	131.637	123.476	117.895	109.402	100.961	92.191	85.308	76.389	67.387	56.817	50.246	41.175	32.128	23.279	14.476
8196.746441	80.814	73.835	63.904	57.056	47.650	38.742	29.948	23.586	15.569	7.929	-0.885	-5.046	-11.441	-17.384	-22.687	-27.534
8196.747435	20.256	14.302	5.718	0.821	-6.304	-12.531	-18.214	-20.908	-24.964	-28.262	-32.470	-31.520	-32.598	-32.996	-32.590	-31.621
8196.748428	-22.645	-24.772	-29.320	-29.691	-32.124	-33.312	-33.736	-30.981	-29.525	-27.260	-25.895	-19.481	-15.184	-10.371	-4.987	0.644
8196.749437	-35.008	-32.332	-32.037	-27.527	-25.104	-21.506	-17.259	-10.049	-4.322	1.905	7.039	16.722	24.075	31.596	39.339	47.027
8196.750422	-12.743	-4.832	0.465	9.518	16.264	23.781	31.539	41.696	50.063	58.542	65.532	76.431	84.666	92.624	100.356	107.599
8196.751426	39.949	50.356	57.930	68.634	76.700	85.060	93.207	103.223	111.082	118.620	124.286	133.346	139.411	144.817	149.629	153.608
8196.752423	102.125	111.873	118.450	127.643	133.858	139.957	145.459	152.432	156.936	160.794	162.494	167.284	168.857	169.559	169.488	168.439
8196.753418	150.375	156.715	159.605	164.791	166.759	168.370	169.181	171.285	170.790	169.549	166.085	165.685	162.080	157.652	152.536	146.563
8196.754416	168.533	169.535	166.999	166.703	163.177	159.320	154.727	151.537	145.888	139.670	131.434	126.536	118.693	110.330	101.609	92.379
8196.755414	147.037	143.106	135.816	131.008	123.207	115.359	107.085	100.579	91.944	83.117	72.626	65.981	56.748	47.424	38.183	28.874
8196.756405	97.372	90.670	80.922	74.106	64.634	55.535	46.424	39.590	30.999	22.660	13.037	7.895	0.498	-6.542	-13.125	-19.351
8196.757403	35.659	29.116	19.861	14.132	6.087	-1.099	-7.873	-11.836	-17.233	-21.945	-27.616	-28.209	-30.849	-32.831	-34.015	-34.623
8196.758408	-17.087	-20.054	-25.470	-26.762	-30.135	-32.288	-33.689	-31.910	-31.420	-30.100	-29.660	-24.112	-20.652	-16.625	-11.951	-6.912
8196.759405	-35.064	-32.693	-32.700	-28.481	-26.342	-23.016	-19.028	-12.055	-6.536	-0.489	4.458	13.994	21.215	28.628	36.286	43.911
8196.760401	-12.743	-4.832	0.465	9.518	16.264	23.781	31.539	41.696	50.063	58.542	65.532	76.431	84.666	92.624	100.356	107.599
8196.761394	41.183	51.609	59.194	69.898	77.957	86.300	94.422	104.404	112.222	119.710	125.319	134.314	140.308	145.636	150.365	154.255
8196.762390	101.536	111.305	117.907	127.129	133.377	139.512	145.053	152.068	156.617	160.522	162.270	167.111	168.736	169.490	169.472	168.477
8196.763395	149.655	156.085	159.069	164.353	166.422	168.137	169.053	171.264	170.875	169.740	166.381	166.082	162.577	158.244	153.220	147.334
8196.764400	168.227	170.292	168.816	169.565	167.063	164.202	160.571	158.298	153.519	148.118	140.641	136.429	129.209	121.396	113.149	104.317
8196.765397	160.113	158.001	152.432	149.215	142.887	136.374	129.287	123.798	116.033	107.908	97.969	91.646	82.589	73.259	63.827	54.144
8196.766387	131.342	126.100	117.605	111.737	102.994	94.348	85.419	78.431	69.450	60.435	49.894	43.422	34.490	25.630	17.021	8.508
8196.767399	82.684	75.725	65.802	58.947	49.521	40.580	31.739	25.312	17.219	9.489	0.565	-3.701	-10.216	-16.301	-21.756	-26.764
8196.768387	27.840	21.563	12.615	7.274	-0.336	-7.048	-13.324	-16.677	-21.422	-25.443	-30.396	-30.226	-32.093	-33.286	-33.674	-33.488
8196.769383	-13.155	-16.617	-22.550	-24.397	-28.339	-31.081	-33.087	-31.920	-32.040	-31.324	-31.478	-26.494	-23.583	-20.079	-15.894	-11.302
8196.770387	-34.348	-33.080	-34.187	-31.041	-29.956	-27.645	-24.629	-18.562	-13.888	-8.560	-4.292	4.629	11.307	18.259	25.540	32.872
8196.771378	-24.779	-18.457	-14.601	-6.776	-1.225	5.233	12.100	21.561	29.357	37.425	44.139	54.978	63.270	71.436	79.526	87.272
8196.772373	12.962	22.580	29.511	39.855	47.719	56.094	64.464	74.936	83.421	91.778	98.434	108.702	116.123	123.048	129.534	135.328
8196.773368	65.696	76.215	83.761	94.209	101.876	109.655	117.050	126.130	132.911	139.219	143.516	151.054	155.484	159.140	162.099	164.135
8196.774365	119.065	128.033	133.733	141.929	147.059	151.976	156.211	161.836	164.929	167.317	167.501	170.736	170.730	169.840	168.174	165.539
8196.775365	155.975	161.525	163.593	167.925	169.018	169.738	169.648	170.847	169.451	167.317	162.978	161.725	157.295	152.077	146.211	139.531
8196.776364	168.554	169.609	167.126	166.881	163.405	159.597	155.051	151.906	146.298	140.119	131.919	127.053	119.238	110.900	102.200	92.987
8196.777356	153.128	149.915	143.297	139.104	131.865	124.520	116.684	110.542	102.208	93.612	83.287	76.711	67.485	58.092	48.704	39.172
8196.778353	114.149	107.993	98.692	92.173	82.895	73.855	64.675	57.610	48.677	39.861	29.649	23.722	15.448	7.397	-0.249	-7.664
8196.779349	61.264	54.259	44.407	37.825	28.791	20.407	12.281	6.765	-0.293	-6.839	-14.535	-17.341	-22.263	-26.613	-30.235	-33.329
8196.780349	7.055	1.846	-5.913	-9.886	-16.059	-21.157	-25.617	-27.003	-29.709	-31.606	-34.382	-31.965	-31.579	-30.520	-28.683	-26.320
8196.781353	-31.012	-31.257	-33.887	-32.267	-32.696	-31.870	-30.293	-25.592	-22.235	-18.140	-15.013	-6.994	-1.230	4.893	11.470	18.211
8196.782341	-29.603	-24.296	-21.421	-14.479	-9.712	-3.945	2.241	11.145	18.453	26.120	32.510	43.148	51.306	59.424	67.554	75.422
8196.783343	7.581	16.933	23.631	33.802	41.528	49.814	58.141	68.625	77.158	85.607	92.395	102.846	110.486	117.668	124.449	130.574
8196.784332	66.329	76.843	84.383	94.817	102.469	110.227	117.597	126.648	133.398	139.670	143.930	151.426	155.812	159.421	162.331	164.317
8196.785331	126.890	135.379	140.555	148.174	152.685	156.944	160.485	165.384	167.725	169.342	168.740	171.180	170.376	168.689	166.236	162.827
8196.786326	162.855	167.068	167.761	170.688	170.356	169.641	168.116	167.892	165.094	161.590	155.921	153.393	147.746	141.377	134.436	126.763
8196.787325	165.237	164.361	159.983	157.900	152.646	147.138	140.981	136.332	129.325	121.866	112.504	106.636	97.945	88.876	79.596	69.956
8196.788321	132.304	127.127	118.690	112.872	104.172	95.561	86.658	79.686	70.714	61.698	51.149	44.656	35.695	26.798	18.143	9.574
8196.789325	77.056	70.048	60.107	53.286	43.926	35.094	26.404	20.181	12.324	4.872	-3.723	-7.663	-13.802	-19.454	-24.446	-28.966
8196.790317	16.289	10.533	2.167	-2.450	-9.337	-15.257	-20.597	-22.921	-26.593	-29.491	-33.288	-31.911	-32.562	-32.533	-31.703	-30.319
8196.791321	-26.187	-27.650	-31.518	-31.176	-32.887	-33.342	-33.031	-29.555	-27.389	-24.437	-22.408	-15.375	-10.491	-5.149	0.667	6.751
8196.792311	-32.521	-28.119	-26.124	-20.004	-16.018	-10.946	-5.340	2.992	9.796	17.033	23.054	33.431	41.380	49.365	57.435	65.317
8196.793315	-1.023	7.791	14.013	23.816	31.228	39.286	47.462	57.890	66.430	74.963	81.903	92.599	100.542	108.097	115.317	121.944
8196.794303	55.573	66.114	73.737	84.347	92.233	100.300	108.047	117.548	124.805	131.645	136.526	144.703	149.813	154.189	157.905	160.728
8196.795303	115.805	124.948	130.842	139.255	144.619	149.787	154.289	160.197	163.582	166.273	166.767	170.317	170.631	170.059	168.712	166.391
8196.796301	156.865	162.270	164.189	168.368	169.304	169.866	169.615	170.655	169.100	166.812	162.320	160.921	156.350	150.997	145.004	138.206
8196.797300	167.589	167.694	164.274	163.115	158.751	154.088	148.726	144.814	138.487	131.645	122.836	117.436	109.146	100.403	91.369	81.896
8196.798291	141.785	137.346	129.584	124.354	116.172	107.994	99.439	92.713	83.906	74.963	64.406	57.774	48.599	39.393	30.329	21.257
8196.799302	99.164	92.507	82.793	75.995	66.532	57.425	48.295	41.423	32.784	24.383	14.686	9.449	1.949	-5.199	-11.906	-18.275
8196.800288	41.801	35.093	25.639	19.650	11.313	3.775	-3.347	-7.729	-13.592	-18.811	-25.014	-26.175	-29.397	-31.977	-33.769	-34.991
8196.801291	-11.064	-14.764	-20.948	-23.065	-27.285	-30.318	-32.622	-31.760	-32.185	-31.773	-32.229	-27.533	-24.903	-21.667	-17.737	-13.381
8196.802294	-35.044	-32.856	-33.046	-29.004	-27.037	-23.877	-20.046	-13.218	-7.831	-1.886	2.938	12.382	19.520	26.864	34.466	42.051
8196.803284	-13.155	-5.283	-0.023	8.996	15.712	23.204	30.942	41.083	49.439	57.912	64.899	75.802	84.044	92.013	99.761	107.023
8196.804276	41.801	52.236	59.826	70.529	78.585	86.919	95.029	104.992	112.789	120.252	125.832	134.794	140.752	146.041	150.728	154.574
8196.805280	104.469	114.127	120.601	129.674	135.757	141.710	147.053	153.856	158.180	161.849	163.352	167.939	169.304	169.795	169.512	168.250
8196.806283	152.119	158.232	160.884	165.822	167.535	168.887	169.433	171.271	170.510	169.005	165.282	164.627	160.775	156.110	150.769	144.582
8196.807275	168.508	169.457	166.868	166.521	162.944	159.039	154.399	151.166	145.475	139.219	130.947	126.017	118.146	109.758	101.016	91.770
8196.808268	147.800	143.951	136.737	131.997	124.258	116.466	108.239	101.772	93.168	84.363	73.887	67.245	58.008	48.671	39.407	30.068
8196.809276	100.945	94.335	84.659	77.882	68.429	59.319	50.171	43.266	34.581	26.120	16.352	11.024	3.424	-3.833	-10.657	-17.166
8196.810263	40.565	33.887	24.471	18.531	10.249	2.777	-4.272	-8.575	-14.349	-19.468	-25.566	-26.614	-29.721	-32.182	-33.854	-34.953
8196.811267	-13.155	-16.617	-22.550	-24.397	-28.339	-31.081	-33.087	-31.920	-32.040	-31.324	-31.478	-26.494	-23.583	-20.079	-15.894	-11.302
8196.812257	-35.055	-32.806	-32.935	-28.834	-26.810	-23.594	-19.710	-12.834	-7.402	-1.422	3.443	12.917	20.083	27.450	35.071	42.670
8196.813259	-13.563	-5.732	-0.503	8.477	15.162	22.629	30.345	40.471	48.815	57.281	64.266	75.172	83.421	91.401	99.164	106.446
8196.814252	39.333	49.731	57.298	68.002	76.071	84.438	92.597	102.630	110.510	118.073	123.766	132.858	138.959	144.403	149.257	153.279
8196.815260	101.536	111.305	117.907	127.129	133.377	139.512	145.053	152.068	156.617	160.522	162.270	167.111	168.736	169.490	169.472	168.477
8196.816249	147.420	154.115	157.378	162.954	165.324	167.348	168.579	171.108	171.039	170.222	167.178	167.188	163.983	159.942	155.197	149.575
8196.817252	168.171	170.290	168.867	169.668	167.219	164.409	160.827	158.602	153.868	148.510	141.074	136.898	129.711	121.929	113.709	104.899
8196.818240	155.975	153.164	146.927	143.086	136.174	129.124	121.552	115.636	107.497	99.057	88.857	82.354	73.170	63.779	54.352	44.741
8196.819242	111.915	105.669	96.292	89.716	80.395	71.332	62.144	55.094	46.192	37.425	27.277	21.442	13.272	5.344	-2.147	-9.436
8196.820241	51.792	44.890	35.190	28.854	20.117	12.102	4.414	-0.573	-7.067	-13.036	-20.045	-22.080	-26.201	-29.712	-32.463	-34.661
8196.821244	-6.199	-10.388	-17.099	-19.793	-24.610	-28.267	-31.218	-31.022	-32.118	-32.378	-33.503	-29.452	-27.454	-24.825	-21.473	-17.662
8196.822229	-34.181	-33.035	-34.265	-31.240	-30.274	-28.080	-25.174	-19.212	-14.639	-9.402	-5.215	3.636	10.247	17.142	24.374	31.667
8196.823229	-19.982	-12.913	-8.350	0.026	6.144	13.123	20.431	30.246	38.342	46.640	53.524	64.436	72.749	80.870	88.846	96.414
8196.824223	31.422	41.665	49.119	59.788	67.867	76.305	84.591	94.815	102.933	110.786	116.818	126.306	132.842	138.765	144.138	148.717
8196.825225	91.931	102.008	108.971	118.627	125.359	132.036	138.172	145.833	151.070	155.702	158.212	163.846	166.287	167.875	168.703	168.558
8196.826219	143.041	150.205	153.963	160.060	162.970	165.553	167.355	170.464	170.980	170.748	168.286	168.869	166.226	162.730	158.509	153.389
8196.827219	167.675	170.166	169.115	170.288	168.205	165.754	162.522	160.633	156.222	151.169	144.021	140.110	133.166	125.603	117.578	108.935
8196.828221	158.003	155.513	149.583	146.028	139.382	132.576	125.223	119.499	111.526	103.226	93.139	86.711	77.578	68.206	58.768	49.114
8196.829219	119.602	113.691	104.602	98.246	89.096	80.140	70.999	63.919	54.934	46.020	35.669	29.538	21.026	12.692	4.714	-3.048
8196.830209	58.732	51.748	41.929	35.405	26.443	18.150	10.133	4.750	-2.148	-8.560	-16.082	-18.687	-23.400	-27.530	-30.923	-33.781
8196.831208	1.425	-3.361	-10.748	-14.229	-19.872	-24.400	-28.261	-29.014	-31.072	-32.307	-34.412	-31.323	-30.272	-28.562	-26.093	-23.123
8196.832215	-31.553	-31.620	-34.068	-32.265	-32.511	-31.503	-29.749	-24.878	-21.356	-17.105	-13.830	-5.685	0.179	6.423	13.095	19.919
8196.833221	-28.236	-22.601	-19.407	-12.174	-7.136	-1.151	5.262	14.355	21.829	29.637	36.142	46.857	55.070	63.217	71.346	79.189
8196.834197	14.617	24.308	31.303	41.692	49.590	57.986	66.362	76.825	85.289	93.612	100.223	110.429	117.780	124.622	131.014	136.704
8196.835199	78.311	88.687	96.024	106.158	113.444	120.758	127.611	136.070	142.166	147.723	151.212	157.880	161.395	164.093	166.059	167.072
8196.836191	134.667	142.584	147.144	154.095	157.900	161.414	164.178	168.272	169.789	170.566	169.115	170.703	169.051	166.526	163.249	159.039
8196.837191	165.699	169.085	168.938	171.015	169.831	168.268	165.905	164.860	161.263	156.987	150.577	147.352	141.047	134.068	126.567	118.388
8196.838189	161.998	160.274	155.075	152.209	146.212	140.006	133.201	127.964	120.424	112.494	102.720	96.522	87.561	78.294	68.889	59.197
8196.839187	123.819	118.124	109.226	103.022	93.995	85.129	76.043	68.976	59.972	51.003	40.566	34.296	25.617	17.080	8.863	0.808
8196.840182	64.429	57.408	47.521	40.874	31.759	23.268	15.012	9.338	2.102	-4.625	-12.526	-15.577	-20.756	-25.377	-29.281	-32.668
8196.841185	7.581	2.338	-5.457	-9.472	-15.691	-20.840	-25.353	-26.795	-29.559	-31.516	-34.353	-31.997	-31.671	-30.673	-28.894	-26.588
8196.843181	-28.708	-23.181	-20.093	-12.956	-8.007	-2.091	4.245	13.276	20.697	28.459	34.927	45.618	53.813	61.952	70.083	77.935
8196.844168	11.325	20.867	27.732	38.027	45.853	54.206	62.566	73.045	81.548	89.935	96.634	106.960	114.450	121.455	128.032	133.928
8196.845169	73.911	84.351	91.776	102.033	109.466	116.956	124.011	132.698	139.046	144.875	148.657	155.638	159.480	162.520	164.839	166.213
8196.846162	133.730	141.722	146.361	153.399	157.294	160.903	163.766	167.963	169.583	170.467	169.122	170.816	169.269	166.848	163.673	159.562
8196.847162	167.309	170.011	169.173	170.558	168.686	166.443	163.412	161.719	157.495	152.621	145.642	141.886	135.087	127.655	119.746	111.206
8196.848161	158.003	155.513	149.583	146.028	139.382	132.576	125.223	119.499	111.526	103.226	93.139	86.711	77.578	68.206	58.768	49.114
8196.849168	120.668	114.810	105.767	99.447	90.326	81.391	72.262	65.183	56.192	47.261	36.887	30.719	22.163	13.776	5.737	-2.097
